,News Channel,Date,Compound,Positive,Neutral,Negative,Tweets Ago
662,@nytimes,Wed Mar 07 17:26:18 +0000 2018,0.0,0.0,1.0,0.0,63
663,@nytimes,Wed Mar 07 17:18:08 +0000 2018,0.0,0.0,1.0,0.0,64
664,@nytimes,Wed Mar 07 17:15:10 +0000 2018,0.0,0.0,1.0,0.0,65
665,@nytimes,Wed Mar 07 17:12:07 +0000 2018,0.5994,0.221,0.701,0.077,66
666,@nytimes,Wed Mar 07 17:00:30 +0000 2018,0.1779,0.096,0.904,0.0,67
667,@nytimes,Wed Mar 07 16:45:13 +0000 2018,0.0,0.0,1.0,0.0,68
668,@nytimes,Wed Mar 07 16:36:04 +0000 2018,0.0,0.0,1.0,0.0,69
669,@nytimes,Wed Mar 07 16:30:27 +0000 2018,0.4404,0.225,0.775,0.0,70
670,@nytimes,Wed Mar 07 16:23:02 +0000 2018,-0.4951,0.079,0.72,0.201,71
671,@nytimes,Wed Mar 07 16:15:10 +0000 2018,0.2023,0.31,0.417,0.273,72
672,@nytimes,Wed Mar 07 16:06:02 +0000 2018,0.2023,0.087,0.913,0.0,73
673,@nytimes,Wed Mar 07 16:00:30 +0000 2018,-0.5256,0.0,0.834,0.166,74
674,@nytimes,Wed Mar 07 15:51:07 +0000 2018,0.2023,0.083,0.917,0.0,75
675,@nytimes,Wed Mar 07 15:39:39 +0000 2018,-0.5267,0.0,0.804,0.196,76
676,@nytimes,Wed Mar 07 15:37:05 +0000 2018,0.0,0.0,1.0,0.0,77
677,@nytimes,Wed Mar 07 15:33:05 +0000 2018,0.2023,0.087,0.913,0.0,78
678,@nytimes,Wed Mar 07 15:30:00 +0000 2018,0.8481,0.414,0.586,0.0,79
679,@nytimes,Wed Mar 07 15:18:03 +0000 2018,0.4019,0.247,0.617,0.136,80
680,@nytimes,Wed Mar 07 15:11:06 +0000 2018,0.4215,0.128,0.872,0.0,81
681,@nytimes,Wed Mar 07 15:00:37 +0000 2018,0.0,0.0,1.0,0.0,82
682,@nytimes,Wed Mar 07 14:50:11 +0000 2018,-0.0258,0.12,0.717,0.163,83
683,@nytimes,Wed Mar 07 14:40:09 +0000 2018,0.743,0.259,0.741,0.0,84
684,@nytimes,Wed Mar 07 14:30:05 +0000 2018,-0.4404,0.0,0.879,0.121,85
685,@nytimes,Wed Mar 07 14:15:08 +0000 2018,-0.3182,0.0,0.827,0.173,86
686,@nytimes,Wed Mar 07 14:00:14 +0000 2018,0.3612,0.128,0.872,0.0,87
687,@nytimes,Wed Mar 07 13:44:01 +0000 2018,-0.3875,0.0,0.859,0.141,88
688,@nytimes,Wed Mar 07 13:30:20 +0000 2018,0.0,0.0,1.0,0.0,89
689,@nytimes,Wed Mar 07 13:14:06 +0000 2018,-0.5267,0.0,0.848,0.152,90
690,@nytimes,Wed Mar 07 13:00:32 +0000 2018,0.0,0.0,1.0,0.0,91
691,@nytimes,Wed Mar 07 12:45:06 +0000 2018,-0.1531,0.085,0.802,0.113,92
692,@nytimes,Wed Mar 07 12:30:08 +0000 2018,0.0,0.0,1.0,0.0,93
693,@nytimes,Wed Mar 07 12:14:07 +0000 2018,0.0,0.0,1.0,0.0,94
694,@nytimes,Wed Mar 07 12:00:28 +0000 2018,0.4215,0.128,0.872,0.0,95
695,@nytimes,Wed Mar 07 11:44:03 +0000 2018,-0.128,0.113,0.753,0.134,96
696,@nytimes,Wed Mar 07 11:30:19 +0000 2018,0.0,0.0,1.0,0.0,97
697,@nytimes,Wed Mar 07 11:13:02 +0000 2018,0.4215,0.118,0.882,0.0,98
698,@nytimes,Wed Mar 07 11:00:26 +0000 2018,0.0,0.0,1.0,0.0,99
699,@nytimes,Wed Mar 07 10:45:12 +0000 2018,0.0,0.0,1.0,0.0,100
